Siniestro;Poliza;Fec_ocu;Fec_com;Fec_pago;Importe
2859;65356;2015-06-22;2015-06-29;2018-07-28;197
2860;61550;2017-02-13;2017-02-16;2017-06-11;168
2861;67056;2015-08-12;2015-08-16;2016-10-09;206
2862;68131;2014-12-10;2014-12-19;2016-06-14;100
2863;64062;2016-06-29;2016-07-07;2016-08-06;158
2864;62082;2013-07-10;2013-08-19;2014-09-12;201
2865;65062;2015-05-01;2015-05-09;2015-06-18;205
2866;62888;2013-03-05;2013-03-21;2013-04-10;250
2867;67094;2015-10-18;2015-11-04;2015-11-29;183
2868;68259;2015-05-02;2015-05-12;2015-05-22;202
2869;69237;2015-07-08;2015-07-21;2015-07-24;193
2870;64566;2018-06-14;2018-06-18;2018-07-08;129
2871;62316;2018-01-26;2018-03-14;2018-04-03;121
2872;66677;2016-04-26;2016-05-15;2016-07-25;250
2873;61286;2018-02-20;2018-02-28;2018-05-19;158
2874;64095;2013-01-19;2013-02-04;2013-02-24;213
2875;61540;2017-03-11;2017-03-24;2017-04-03;263
2876;64227;2015-05-17;2015-06-22;2017-07-19;95
2877;67765;2017-07-01;2017-07-08;2018-02-05;222
2878;69050;2017-01-28;2017-02-03;2018-01-17;266
2879;69638;2017-03-20;2017-03-29;2017-05-08;160
2880;65252;2014-05-22;2014-05-28;2016-08-05;265
2881;63380;2013-04-03;2013-04-07;2013-05-17;238
2882;64542;2016-05-14;2016-06-03;2016-07-13;240
2883;61961;2013-06-15;2013-06-26;2013-07-06;80
2884;64973;2014-05-15;2014-05-28;2014-07-07;180
2885;66684;2016-06-07;2016-06-24;2016-07-14;157
2886;61419;2015-05-01;2015-05-07;2017-06-23;185
2887;63776;2018-07-31;2018-08-15;2018-11-10;171
2888;65220;2014-03-08;2014-03-21;2014-04-30;243
2889;65166;2017-06-16;2017-06-30;2017-07-30;118
2890;65210;2016-03-13;2016-03-27;2016-04-26;195
2891;61120;2013-02-23;2013-03-08;2013-04-07;272
2892;67878;2016-05-16;2016-05-23;2018-03-06;237
2893;68615;2016-02-22;2016-03-01;2017-10-07;194
2894;69021;2015-03-09;2015-03-22;2017-10-17;174
2895;67600;2014-08-02;2014-08-08;2014-08-28;168
2896;61232;2014-11-03;2014-11-16;2014-12-19;118
2897;68494;2014-06-06;2014-06-17;2015-08-17;132
2898;68564;2017-03-25;2017-04-01;2018-10-16;193
2899;67570;2014-09-06;2014-09-17;2014-10-07;268
2900;64302;2014-01-15;2014-01-27;2014-03-08;181
2901;62201;2016-12-05;2016-12-12;2017-01-01;214
2902;67578;2014-05-15;2014-06-22;2014-07-22;192
2903;68596;2018-05-28;2018-06-13;2018-06-23;196
2904;66057;2013-12-02;2014-01-11;2018-10-22;116
2905;62406;2015-06-28;2015-07-09;2015-07-19;237
2906;64949;2016-12-14;2016-12-23;2018-11-14;176
2907;63499;2013-09-15;2013-09-21;2013-10-01;216
2908;66743;2013-08-22;2013-09-29;2014-08-22;183
2909;66473;2015-01-15;2015-01-22;2015-03-03;128
2910;61446;2013-12-04;2013-12-16;2014-01-14;206
2911;63222;2016-09-05;2016-09-24;2016-10-04;108
2912;61357;2018-02-27;2018-03-03;2018-03-23;195
2913;60275;2013-10-02;2013-11-08;2015-08-13;218
2914;65576;2018-01-24;2018-02-03;2018-05-06;240
2915;61307;2014-08-02;2014-08-11;2014-08-31;257
2916;62407;2014-05-03;2014-06-14;2015-03-26;245
2917;60519;2013-01-01;2013-01-10;2013-01-30;201
2918;61528;2016-07-28;2016-09-11;2016-09-21;206
2919;65922;2013-11-23;2013-11-30;2017-04-24;122
2920;65838;2014-02-01;2014-02-20;2014-03-12;270
2921;64787;2014-12-04;2015-01-15;2015-02-24;278
2922;69860;2018-07-05;2018-07-24;2018-08-13;253
2923;64024;2013-05-09;2013-05-29;2013-07-08;168
2924;64112;2018-06-14;2018-06-25;2018-07-25;218
2925;60519;2015-03-06;2015-03-25;2015-07-26;118
2926;64493;2017-07-06;2017-07-17;2018-04-25;241
2927;69656;2016-08-18;2016-09-07;2016-09-17;257
2928;61448;2013-05-02;2013-05-17;2015-04-29;195
2929;66089;2015-05-31;2015-06-14;2015-07-14;213
2930;63906;2015-06-18;2015-06-29;2015-08-08;223
2931;67948;2016-06-14;2016-07-29;2016-09-07;221
2932;64130;2013-10-04;2013-11-11;2017-12-19;230
2933;62855;2013-09-15;2013-10-01;2013-10-11;190
2934;64727;2015-05-17;2015-05-23;2016-04-10;192
2935;68016;2016-07-19;2016-08-03;2016-09-12;166
2936;60858;2016-12-16;2016-12-22;2017-01-31;233
2937;61519;2018-05-21;2018-06-02;2018-06-22;207
2938;66494;2013-04-25;2013-06-01;2017-01-28;251
2939;60976;2015-09-05;2015-09-24;2017-03-21;200
2940;66578;2013-04-25;2013-04-28;2013-05-08;193
2941;64067;2015-12-30;2016-01-14;2016-01-24;195
2942;65194;2017-03-10;2017-03-23;2017-04-12;162
2943;67637;2015-06-24;2015-07-07;2016-05-29;164
2944;69235;2015-06-30;2015-07-17;2017-02-19;161
2945;68296;2018-05-29;2018-06-12;2018-07-12;204
2946;62934;2015-05-06;2015-05-18;2015-06-27;213
2947;67611;2018-07-20;2018-08-07;2018-09-02;195
2948;60511;2015-05-15;2015-05-26;2015-07-05;154
2949;63150;2018-06-29;2018-07-17;2018-10-13;223
2950;62042;2014-07-12;2014-08-25;2014-09-24;216
2951;61059;2017-05-06;2017-05-11;2017-06-10;217
2952;69358;2017-10-16;2017-10-26;2018-05-19;272
2953;68592;2017-06-23;2017-06-29;2017-07-09;145
2954;69267;2013-06-10;2013-06-15;2013-07-15;258
2955;60214;2017-03-22;2017-04-04;2018-06-07;155
2956;63747;2015-06-19;2015-07-06;2015-08-15;189
2957;62475;2015-07-26;2015-08-01;2015-08-11;143
2958;66379;2015-09-28;2015-10-05;2015-11-14;201
2959;65125;2018-04-25;2018-06-02;2018-08-29;191
2960;63114;2018-06-04;2018-06-11;2018-07-28;245
2961;64143;2015-03-20;2015-04-27;2018-11-26;192
2962;65992;2013-10-27;2013-11-02;2017-04-04;205
2963;69910;2016-10-21;2016-11-01;2016-12-11;139
2964;60674;2014-10-15;2014-10-25;2014-11-24;181
2965;62467;2015-04-08;2015-04-25;2015-05-06;229
2966;65527;2018-03-17;2018-03-21;2018-03-31;90
2967;61570;2016-02-29;2016-03-20;2018-09-05;200
2968;65200;2015-08-06;2015-09-13;2018-11-17;217
2969;60850;2015-03-20;2015-04-28;2018-12-10;145
2970;63236;2013-10-23;2013-11-05;2013-11-15;236
2971;62929;2014-06-15;2014-06-26;2016-02-25;237
2972;61529;2018-06-20;2018-07-10;2018-08-19;184
2973;66919;2018-04-01;2018-04-05;2018-05-23;308
2974;60153;2018-05-25;2018-06-08;2018-09-11;284
2975;62713;2017-04-30;2017-05-04;2018-08-10;187
2976;64374;2014-09-18;2014-09-22;2014-10-02;238
2977;65213;2014-09-04;2014-09-16;2015-08-17;206
2978;62834;2013-11-23;2013-12-09;2013-12-29;178
2979;63080;2018-09-18;2018-09-26;2018-10-16;187
2980;65100;2013-01-30;2013-03-18;2013-04-27;179
2981;69707;2017-03-16;2017-03-24;2017-05-03;169
2982;63492;2013-02-01;2013-02-04;2013-03-06;194
2983;64458;2017-06-26;2017-07-02;2017-08-11;203
2984;67805;2017-08-11;2017-08-28;2018-07-17;149
2985;66843;2015-09-26;2015-10-02;2015-11-01;253
2986;61105;2017-09-19;2017-10-04;2017-10-24;73
2987;63382;2017-05-06;2017-05-16;2017-06-25;158
2988;60267;2017-12-31;2018-01-20;2018-09-07;233
2989;60815;2013-12-11;2013-12-27;2014-01-06;226
2990;69448;2015-12-08;2015-12-20;2018-03-20;210
2991;69341;2014-09-25;2014-09-29;2014-10-19;155
2992;61761;2016-06-02;2016-07-11;2017-11-08;158
2993;69303;2015-12-29;2016-01-07;2016-10-23;104
2994;69136;2013-03-09;2013-03-13;2013-03-23;292
2995;68367;2015-10-16;2015-10-24;2016-08-24;180
2996;60252;2013-02-14;2013-02-27;2013-03-09;193
2997;60047;2014-01-08;2014-02-14;2017-04-03;246
2998;63617;2018-04-28;2018-06-10;2018-06-30;169
2999;62082;2018-07-02;2018-07-19;2018-08-18;248
3000;67023;2014-09-16;2014-09-29;2014-10-19;170
3001;67427;2018-03-26;2018-03-29;2018-05-08;196
3002;64305;2016-04-28;2016-06-06;2018-01-17;281
3003;63033;2018-07-13;2018-07-30;2018-09-08;174
3004;63192;2015-05-12;2015-05-17;2017-05-01;250
3005;60528;2016-10-30;2016-12-09;2017-10-19;228
3006;60212;2016-03-31;2016-04-15;2017-07-23;211
3007;64578;2017-05-26;2017-06-15;2017-07-05;192
3008;66891;2014-11-22;2014-12-11;2014-12-21;255
3009;68290;2016-02-28;2016-03-10;2016-03-30;148
3010;64976;2016-07-10;2016-07-29;2016-08-08;157
3011;65090;2015-04-21;2015-04-26;2017-12-03;240
3012;67354;2014-02-22;2014-04-06;2018-02-12;168
3013;67854;2015-12-22;2015-12-26;2016-01-05;249
3014;63668;2013-07-14;2013-08-23;2018-01-28;259
3015;62121;2015-01-25;2015-02-10;2017-11-15;214
3016;64301;2015-06-10;2015-07-23;2015-09-01;190
3017;62840;2014-03-11;2014-04-18;2018-12-05;137
3018;61069;2018-04-20;2018-04-25;2018-06-04;257
3019;60865;2015-12-24;2016-01-10;2016-01-30;173
3020;67387;2017-06-01;2017-06-14;2018-02-19;227
3021;68999;2015-08-27;2015-09-06;2015-10-16;178
3022;62786;2013-03-26;2013-03-29;2013-04-18;193
3023;68637;2016-09-08;2016-09-23;2018-06-02;195
3024;65462;2016-12-30;2017-01-16;2018-11-06;183
3025;64727;2015-06-17;2015-06-21;2015-07-21;230
3026;65198;2018-05-11;2018-05-27;2018-07-06;222
3027;65062;2016-09-05;2016-10-21;2016-10-31;252
3028;62561;2017-01-19;2017-01-24;2017-02-13;157
3029;67263;2017-11-19;2017-12-01;2017-12-21;246
3030;62761;2017-07-10;2017-07-28;2017-08-17;159
3031;68153;2018-02-08;2018-02-23;2018-03-05;273
3032;64529;2013-04-07;2013-05-20;2013-06-29;203
3033;63743;2015-03-22;2015-04-07;2015-05-07;142
3034;61280;2018-05-28;2018-06-03;2018-07-13;113
3035;68778;2013-02-08;2013-02-17;2015-02-04;214
3036;65125;2017-11-03;2017-11-16;2017-12-26;260
3037;69745;2018-02-13;2018-02-19;2018-02-27;151
3038;63394;2013-04-29;2013-05-06;2013-06-05;208
3039;66751;2017-12-09;2017-12-15;2018-01-24;92
3040;60603;2016-05-21;2016-05-27;2016-06-26;134
3041;62407;2017-09-11;2017-10-20;2017-11-09;212
3042;62147;2014-10-17;2014-10-22;2014-12-01;95
3043;64156;2015-08-23;2015-08-26;2018-12-23;200
3044;66986;2017-05-12;2017-06-26;2017-07-16;244
3045;66930;2018-08-03;2018-08-12;2018-09-01;145
3046;66608;2018-09-09;2018-09-16;2018-10-16;201
3047;62204;2013-06-30;2013-07-11;2015-09-30;167
3048;65357;2014-09-26;2014-10-07;2014-10-27;158
3049;69605;2014-12-29;2015-01-13;2015-02-12;158
3050;69708;2018-03-21;2018-03-31;2018-05-10;186
3051;67053;2014-04-28;2014-06-04;2015-04-11;196
3052;65719;2016-10-21;2016-10-31;2016-11-10;164
3053;69412;2014-12-15;2014-12-28;2015-01-27;144
3054;68360;2015-06-23;2015-06-29;2018-09-17;194
3055;65990;2018-05-05;2018-06-13;2018-09-09;155
3056;62713;2018-04-21;2018-05-08;2018-05-14;269
3057;67381;2016-07-07;2016-08-12;2016-09-11;214
3058;64065;2018-06-08;2018-06-24;2018-07-24;206
3059;63337;2016-10-17;2016-10-28;2016-11-27;119
3060;67084;2017-07-08;2017-07-14;2018-04-20;222
3061;62605;2016-10-31;2016-11-16;2016-11-26;185
3062;62159;2015-01-12;2015-01-15;2015-01-25;105
3063;64559;2013-01-16;2013-01-28;2013-02-17;191
3064;60608;2014-11-30;2015-01-13;2015-01-23;255
3065;64855;2016-04-10;2016-04-17;2017-05-23;169
3066;64656;2013-11-28;2013-12-01;2017-09-01;182
3067;68759;2014-08-21;2014-08-24;2014-09-23;217
3068;67682;2015-04-03;2015-05-20;2015-06-29;222
3069;64675;2015-07-12;2015-07-25;2015-08-04;253
3070;61373;2014-10-11;2014-10-23;2016-11-29;195
3071;66987;2016-04-16;2016-06-02;2016-07-12;176
3072;65678;2018-08-15;2018-09-23;2018-10-23;251
3073;64959;2015-10-01;2015-10-19;2015-11-08;187
3074;61812;2014-09-18;2014-09-27;2016-04-26;221
3075;67788;2014-08-20;2014-09-05;2014-10-05;116
3076;69187;2014-05-05;2014-05-20;2018-05-13;218
3077;66217;2015-09-13;2015-09-30;2015-11-09;143
3078;61538;2018-03-13;2018-04-17;2018-05-07;165
3079;68766;2013-10-22;2013-11-05;2018-02-04;111
3080;60716;2013-07-20;2013-08-04;2013-10-11;305
3081;63541;2015-11-19;2015-12-26;2017-11-20;186
3082;63185;2017-08-26;2017-09-04;2017-10-14;172
3083;65236;2014-01-15;2014-02-01;2014-03-13;196
3084;66280;2018-08-14;2018-09-28;2018-10-18;249
3085;68272;2018-05-28;2018-06-02;2018-07-04;194
3086;66112;2015-07-07;2015-07-13;2018-01-10;216
3087;62524;2013-11-21;2013-12-01;2018-02-16;231
3088;64728;2018-03-10;2018-03-13;2018-03-23;215
3089;65090;2015-01-26;2015-02-13;2015-03-25;183
3090;60260;2013-12-21;2014-01-05;2014-01-15;160
3091;60543;2016-10-27;2016-11-06;2016-11-26;196
3092;62932;2014-11-22;2014-12-08;2014-12-18;193
3093;68868;2018-01-12;2018-02-19;2018-10-24;171
3094;67858;2013-03-14;2013-03-31;2017-11-18;182
3095;62970;2018-06-12;2018-07-29;2018-09-07;249
3096;63695;2018-04-23;2018-05-08;2018-05-18;265
3097;61538;2014-02-18;2014-03-08;2018-06-03;195
3098;67302;2016-02-03;2016-02-16;2016-02-26;146
3099;64104;2016-08-08;2016-08-14;2016-09-13;197
3100;61489;2016-02-11;2016-03-21;2016-04-30;183
3101;69681;2017-03-03;2017-03-17;2018-07-06;169
3102;63331;2016-01-31;2016-02-03;2018-12-30;168
3103;62846;2013-10-15;2013-10-25;2013-11-24;226
3104;67304;2018-05-04;2018-06-20;2018-07-10;167
3105;65751;2015-04-07;2015-04-26;2016-12-24;267
3106;60163;2013-12-31;2014-01-03;2014-09-20;199
3107;64403;2014-07-07;2014-08-14;2016-10-07;140
3108;63582;2015-01-03;2015-01-18;2015-02-07;188
3109;65036;2013-02-17;2013-03-02;2017-06-21;188
3110;60743;2016-07-15;2016-08-02;2016-08-22;259
3111;69452;2016-08-06;2016-08-10;2017-10-15;111
3112;65087;2014-04-14;2014-05-03;2015-04-06;196
3113;66016;2013-02-24;2013-03-04;2013-05-25;183
3114;64861;2016-02-08;2016-03-19;2016-04-28;190
3115;62130;2013-05-08;2013-05-25;2013-06-14;205
3116;63717;2013-08-27;2013-08-31;2014-09-14;218
3117;62774;2013-02-28;2013-03-15;2013-03-25;254
3118;60398;2015-12-20;2016-01-01;2016-02-10;196
3119;61593;2014-11-04;2014-11-19;2018-10-19;152
3120;67656;2018-09-12;2018-09-18;2018-12-11;211
3121;64433;2015-07-20;2015-07-29;2017-03-07;227
3122;63653;2014-01-02;2014-02-02;2014-03-04;195
3123;69162;2013-05-28;2013-06-02;2013-06-22;265
3124;69605;2014-11-22;2014-12-11;2014-12-21;288
3125;63657;2018-08-15;2018-09-03;2018-09-13;164
3126;66263;2015-05-06;2015-05-21;2015-05-31;197
3127;64159;2018-06-06;2018-06-15;2018-07-15;187
3128;65777;2013-12-30;2014-01-13;2014-02-22;145
3129;64339;2014-06-08;2014-06-13;2018-04-18;116
3130;66037;2013-04-21;2013-04-26;2017-01-06;92
3131;67692;2016-08-23;2016-09-08;2016-10-18;211
3132;63525;2016-02-21;2016-03-08;2016-04-07;257
3133;63375;2013-12-15;2014-01-01;2014-01-31;210
3134;61564;2017-04-20;2017-05-30;2017-09-04;283
3135;67486;2018-09-26;2018-09-29;2018-11-08;228
3136;61382;2018-08-01;2018-08-10;2018-09-19;199
3137;67433;2016-02-05;2016-02-16;2016-03-27;254
3138;64860;2015-01-10;2015-02-16;2017-09-11;168
3139;60394;2016-06-03;2016-06-06;2016-06-26;124
3140;60021;2017-08-08;2017-08-13;2017-09-22;205
3141;64551;2013-07-31;2013-09-15;2013-10-25;234
3142;65098;2014-10-31;2014-11-04;2017-04-22;181
3143;60628;2013-08-25;2013-10-06;2013-11-15;187
3144;64727;2015-04-01;2015-04-04;2015-04-24;182
3145;63169;2015-08-11;2015-08-21;2015-09-20;196
3146;66987;2018-02-10;2018-02-27;2018-03-29;62
3147;60841;2014-12-03;2014-12-23;2015-02-01;183
3148;67156;2015-09-26;2015-10-07;2015-11-16;244
3149;61011;2014-06-07;2014-06-22;2014-07-12;301
3150;67792;2015-04-14;2015-05-03;2015-06-12;116
3151;64854;2015-10-15;2015-11-28;2018-02-20;253
3152;61277;2014-12-25;2014-12-29;2016-12-10;266
3153;61139;2013-01-27;2013-02-10;2013-03-12;180
3154;62069;2018-07-30;2018-08-12;2018-09-11;211
3155;63522;2016-04-09;2016-05-18;2018-12-16;205
3156;60945;2015-04-12;2015-04-30;2015-06-09;190
3157;65456;2013-09-03;2013-09-16;2013-10-16;174
3158;69701;2018-05-10;2018-05-30;2018-06-20;178
3159;67084;2013-03-14;2013-03-25;2014-09-08;201
3160;62374;2013-07-07;2013-07-24;2013-12-14;142
3161;62860;2017-01-27;2017-03-05;2017-11-16;168
3162;64496;2016-08-21;2016-09-09;2017-06-30;144
3163;61513;2015-08-02;2015-08-19;2015-09-28;196
3164;69938;2013-03-19;2013-03-22;2018-11-15;186
3165;69243;2016-03-08;2016-03-17;2016-04-26;258
3166;63859;2016-05-19;2016-06-08;2016-06-18;216
3167;64715;2013-02-12;2013-02-26;2013-03-28;203
3168;68149;2018-08-21;2018-10-03;2018-10-23;184
3169;64861;2014-12-20;2015-01-04;2018-10-17;236
3170;61118;2013-06-08;2013-06-25;2015-10-30;129
3171;69840;2013-03-12;2013-03-20;2018-02-06;186
3172;66853;2014-01-22;2014-02-09;2018-09-01;175
3173;64041;2017-10-14;2017-10-27;2017-12-01;127
3174;65793;2016-05-03;2016-05-10;2016-05-30;175
3175;66971;2013-01-28;2013-02-05;2013-02-25;213
3176;65222;2018-03-06;2018-03-26;2018-05-05;185
3177;65916;2016-08-04;2016-08-08;2016-09-07;188
3178;64031;2013-08-19;2013-09-08;2017-10-30;228
3179;67053;2016-10-05;2016-10-25;2016-11-04;242
3180;64727;2015-03-06;2015-03-14;2015-04-13;174
3181;63382;2017-10-02;2017-10-07;2018-04-12;216
3182;60616;2014-07-19;2014-07-23;2014-08-02;204
3183;61208;2018-05-27;2018-06-11;2018-07-01;178
3184;61767;2018-05-02;2018-05-13;2018-06-22;261
3185;62581;2013-08-27;2013-09-09;2013-10-09;169
3186;62341;2013-12-08;2013-12-18;2014-01-07;171
3187;63113;2016-04-19;2016-05-03;2017-06-19;259
3188;67531;2016-06-25;2016-07-14;2017-07-29;186
3189;62670;2016-10-12;2016-11-18;2016-12-28;223
3190;69859;2017-12-26;2018-01-03;2018-07-31;150
3191;65129;2015-04-16;2015-05-05;2015-06-14;267
3192;62682;2016-11-02;2016-11-10;2017-04-10;120
3193;69029;2013-10-04;2013-11-15;2013-12-25;227
3194;60404;2013-11-05;2013-11-11;2013-11-21;226
3195;63477;2014-04-01;2014-04-14;2014-05-24;238
3196;63236;2017-06-02;2017-06-14;2017-06-24;213
3197;63274;2017-08-26;2017-09-11;2018-09-16;249
3198;67447;2017-02-04;2017-03-16;2017-03-16;185
3199;63679;2015-03-07;2015-03-22;2015-04-01;157
3200;60975;2015-09-18;2015-09-22;2015-11-01;158
3201;65887;2015-11-22;2015-12-01;2015-12-11;188
3202;69616;2016-07-19;2016-08-04;2016-08-10;149
3203;62041;2013-04-06;2013-04-25;2013-05-05;123
3204;61971;2016-06-26;2016-07-02;2016-07-22;170
3205;69538;2018-01-23;2018-03-01;2018-05-29;174
3206;67637;2015-03-04;2015-03-09;2018-06-11;184
3207;60703;2015-10-17;2015-11-03;2018-01-08;143
3208;65013;2014-10-14;2014-11-20;2016-11-26;152
3209;62760;2014-10-16;2014-10-22;2014-11-11;199
3210;64505;2016-11-30;2017-01-07;2018-08-25;143
3211;62310;2014-09-17;2014-10-02;2014-10-12;245
3212;63746;2013-01-22;2013-01-25;2013-02-14;170
3213;65658;2015-03-21;2015-04-08;2015-04-28;212
3214;62766;2014-09-10;2014-09-23;2014-10-23;151
3215;63702;2015-03-12;2015-03-30;2015-05-09;170
3216;69464;2015-04-22;2015-05-10;2015-05-20;215
3217;62943;2013-04-30;2013-06-06;2018-07-30;226
3218;69836;2015-11-09;2015-11-14;2015-12-04;208
3219;60023;2015-09-15;2015-09-25;2018-07-26;169
3220;68157;2015-01-14;2015-01-26;2015-03-07;260
3221;62810;2017-03-20;2017-04-09;2018-05-19;246
3222;65129;2018-06-21;2018-06-26;2018-07-16;127
3223;65505;2014-07-15;2014-07-24;2014-08-13;174
3224;62593;2014-05-05;2014-06-13;2014-07-03;221
3225;69340;2015-08-21;2015-09-08;2015-09-28;154
3226;64926;2016-06-05;2016-06-20;2016-07-30;127
3227;63952;2013-05-12;2013-05-24;2013-06-13;188
3228;64078;2013-03-08;2013-03-27;2013-04-26;130
3229;69596;2016-04-25;2016-06-02;2017-08-22;240
3230;67386;2016-03-25;2016-05-01;2016-06-01;238
3231;69076;2015-01-10;2015-01-30;2015-02-09;238
3232;65079;2016-09-20;2016-10-06;2016-11-15;244
3233;61159;2017-01-06;2017-01-25;2017-02-24;188
3234;65959;2017-02-27;2017-03-18;2017-03-28;138
3235;64978;2013-06-01;2013-06-19;2013-06-29;240
3236;64008;2017-06-23;2017-08-03;2017-09-02;214
3237;60538;2017-11-05;2017-12-20;2018-01-09;224
3238;66330;2018-09-10;2018-09-15;2018-09-25;176
3239;64246;2014-03-11;2014-03-19;2014-03-29;100
3240;62355;2015-05-09;2015-05-27;2015-06-06;152
3241;60762;2014-05-04;2014-05-07;2014-06-16;143
3242;63547;2016-08-17;2016-08-20;2017-02-18;223
3243;62353;2013-06-09;2013-06-14;2015-02-18;216
3244;68204;2013-10-01;2013-10-20;2017-04-08;163
3245;69600;2016-01-09;2016-01-14;2016-02-23;137
3246;62917;2013-11-14;2013-11-20;2013-11-30;271
3247;68610;2018-08-01;2018-08-10;2018-09-19;138
3248;68023;2016-01-31;2016-02-08;2016-06-10;201
3249;60969;2015-10-19;2015-10-23;2015-12-02;160
3250;69870;2014-05-10;2014-05-24;2014-06-03;135
3251;68077;2017-07-20;2017-07-29;2017-08-28;135
3252;63742;2017-09-08;2017-09-14;2017-10-24;254
3253;68821;2015-02-25;2015-03-17;2015-04-26;127
3254;69984;2016-10-09;2016-11-23;2017-01-02;255
3255;66341;2015-02-23;2015-03-13;2017-05-29;242
3256;64364;2013-03-08;2013-03-15;2013-04-24;122
3257;61943;2018-02-09;2018-03-20;2018-06-10;247
3258;69810;2017-01-16;2017-01-27;2018-07-06;155
3259;69614;2016-02-01;2016-03-09;2017-12-11;186
3260;61427;2016-03-05;2016-03-18;2017-09-06;156
3261;60023;2018-03-18;2018-04-07;2018-09-24;213
3262;63319;2014-09-10;2014-09-17;2014-10-07;217
3263;60123;2015-12-06;2015-12-13;2016-09-25;194
3264;63492;2016-09-06;2016-10-19;2018-10-12;202
3265;62581;2018-04-21;2018-05-03;2018-05-23;119
3266;60251;2013-02-09;2013-03-20;2016-09-29;150
3267;66388;2018-09-22;2018-10-06;2018-11-15;184
3268;61643;2013-05-23;2013-06-12;2013-07-22;169
3269;68173;2015-11-03;2015-11-09;2015-12-09;117
3270;60805;2015-06-22;2015-07-04;2015-08-13;236
3271;68946;2013-01-22;2013-03-10;2013-03-20;150
3272;69946;2016-08-23;2016-10-06;2016-11-15;146
3273;66209;2017-10-18;2017-11-01;2018-07-20;236
3274;69184;2018-01-01;2018-01-09;2018-03-09;189
3275;63319;2017-10-28;2017-11-17;2017-12-17;179
3276;64482;2014-07-16;2014-08-30;2014-09-19;185
3277;61442;2017-09-01;2017-10-14;2017-11-13;190
3278;61985;2016-06-04;2016-06-12;2016-07-12;183
3279;64771;2016-12-24;2017-01-10;2017-01-30;194
3280;62069;2017-10-07;2017-11-14;2017-12-06;214
3281;65494;2013-02-11;2013-02-24;2018-11-05;190
3282;65685;2018-01-06;2018-01-17;2018-05-26;199
3283;60169;2014-12-05;2014-12-11;2016-07-14;120
3284;64086;2016-03-05;2016-03-20;2016-04-19;97
3285;63984;2016-02-02;2016-03-13;2016-04-12;220
3286;61796;2017-04-26;2017-05-09;2017-06-18;245
3287;64263;2017-08-29;2017-09-05;2017-10-18;194
3288;66366;2013-11-24;2013-12-12;2015-02-26;237
3289;68080;2013-05-21;2013-05-29;2013-10-14;170
3290;68094;2016-01-07;2016-02-17;2016-02-27;266
3291;61971;2016-08-23;2016-09-05;2016-11-21;152
3292;60499;2018-03-30;2018-04-10;2018-05-10;193
3293;61207;2014-09-27;2014-11-10;2014-11-30;306
3294;68391;2014-12-06;2014-12-17;2015-01-26;286
3295;61069;2014-02-04;2014-02-24;2018-08-10;113
3296;67807;2018-05-18;2018-05-30;2018-12-09;160
